Unnamed: 0,Character,Line,Season,Episode_Number
40771,Michael, you dont have to point to the fact that were thinking about it stop it just let us think okay next time you have a really great idea we will put it in a hat and then we will have erin pick it out of the hat and let her decide,7,6
40774,Michael, i am not budging on the hat issue,7,6
40776,Michael, okay we both reserve the right to go to jo if we disagree with gabe,7,6
40778,Michael, unless you and i decide we want to talk to jo then well give her a call,7,6
40780,Michael, sorry i was a jerk  ,7,6
40781,Michael, friends fight friends fight  ,7,6
40782,Andy, whats up man,7,6
40784,Andy, when i was a freshman in college i worked at the student newspaper the cornell daily sun this was at cornell i had to write an oped column every day  bernards regards ,7,6
40786,Andy, i started to ask myself do i have big plans here i didnt want to become editor of that paper so i got up and walked right out of walter bernard hall and thats actually when i heard eight male voices singing unencumbered by instruments i was hooked so is becoming ceo of this company your a capella group  come on were going to dannys bar public school,7,6
40788,Jim, to be honest i still cant believe he didnt call her back who doesnt call a dork like that back  ,7,6
40789,Pam, oh wow,7,6
40790,Jim, holding cece spinach in a can power eat spinach popeye sound,7,6
40791,Pam, aww my hero  ,7,6
40792,Pam, okay everyone ive tallied the votes and the winner of the costume celebration spectacular and the scranton wilkesbarre coupon book oscar martinez   ,7,6
40807,Michael, thats true thats true i dated her momma and you know what,7,7
40808,Jim, stop,7,7
40809,Michael, under his breath um kay uh alright,7,7
40810,Pam, one of the simplest ways to cut down on the spread of germs is to use something called the vampire cough,7,7
40812,Pam, oh no its just that if a vampire had to cough he would do it like this coughs into elbow,7,7
40813,Dwight, uhhuh right and ruin their cloaks do you have any idea how expensive wool is in transylvania looks at camera cause of the euro,7,7
40814,Pam, well other things you can do to help cut down on the spread of disease are to wash your hands regularly dont come in if youre sick,7,7
40815,Dwight, rolls his eyes and shakes his head uh ,7,7
40816,Pam, and get your flu shot also im going to set up hand sanitizing stations around the office,7,7
40817,Dwight, no no no they will cost you your life,7,7
40818,Jim, elaborate,7,7
40819,Dwight, the worst thing you can do for your immune system is to coddle it they need to fight their own battles if sabre really cared about our wellbeing they would set up hand desanitizing stations a simple bowl at every juncture filled with dirt vomit fecal matter ,7,7
40820,Pam, im not  im not going to do that im not going to do that,7,7
40821,Dwight, exposing yourself to germs is the best way to make yourself stronger,7,7
40822,Jim, so by that rationale if i had to sneeze i should just sneeze on you,7,7
40823,Dwight, yes i would welcome it,7,7
40824,Jim, sneezes on dwight looks at camera youre welcome  ,7,7
40825,Dwight, the principle is sound to avoid illness expose yourself to germs enabling your immune system to develop antibodies i dont know why everyone doesnt do this maybe they have something against living forever  ,7,7
40827,Pam, ceces getting christened today,7,7
40828,Jim, big day,7,7
40829,Pam, everyone from work is here we werent planning on that,7,7
40830,Jim, nope   ,7,7
40831,Michael, top of the sunday morning to you,7,7
40832,Andy, and a top of the day to you too sir,7,7
40834,Michael, oh yes mimicking smoking doobiedoobie doo  ,7,7
40835,Michael, i invited everyone in the office because its not a day for just jim or pam or the baby or me it is about us all and i thought we should all celebrate my joy and our all of ours joys  ,7,7
40836,Andy, looking at cece under his breath ah man looks at erin talking to gabe  ,7,7
40837,Andy, does the narddog want nardpups yeah i want a big ol litter of nardpups all jumping around sucking on the teet put em in a box give em to my neighbors yeah i want kids  ,7,7
40838,Dwight, handing out cards for all your paper and printer needs for all your paper and printer needs for all your paper and printer needs  ,7,7
40840,Michael, in an old man mobster voice hey hey i got an offer that you cant refuse scooch over,7,7
40841,Pam, oh michael this is just for family,7,7
40842,Michael, but im the godfather,7,7
40843,Jim, it is really funny but you know that can be confusing at a christening because you are not the godfather,7,7
40844,Michael, are you talking to me,7,7
40845,Jim, whispers to pam ok your turn,7,7
40846,Michael, scooch before i shoot you in the head,7,7
40847,Pam, okay michael um you know i love when you do that voice but today im so sorry i need you to tell me that you know youre not ceces godfather,7,7
40848,Michael, yeah,7,7
40849,Pam, im sorry michael i need you to say it im so sorry,7,7
40850,Michael, normal voice im not the godfather,7,7
40851,Pam, okay thank you,7,7
40852,Michael, clears his throat so who is the godfather,7,7
40853,Pam, our friend seth and his wife there,7,7
40854,Michael, okay old friend like youve known him since kindergarten,7,7
40855,Pam, no i met his wife in mommy and me theyre a great couple you should meet them later,7,7
40856,Michael, no i have plenty of friends so all right well you have great seats enjoy the show,7,7
40857,Pam, okay thank you for coming michael  ,7,7
40858,Michael, i dont even know how to say this but cece is turning out to be a little bitch and thats not true but her parents are kind of boxing me out  ,7,7
40862,Michael, good morning,7,7
40869,Dwight, good morning dwight schrute thank you all for your prayers and your remembrances like justin and his disfigurement i too have had a horrible year they say that the middle class is disappearing and with it the soul of america so as a gift to this beautiful congregation i would like to offer a 4 discount on all dunder mifflin sabre products if you buy a printer at full price  ,7,7
40871,Pam, looking at ceces diaper somebody needs a change,7,7
40872,Jim, right now,7,7
40873,Pam, well she cant bring this up with her,7,7
40874,Jim, okay all right come on picks up cece from pam whispers to her where are we going where are we going were gonna take a little field trip  ,7,7
40875,Jim, whispering going into the bathroom with cece okay okay theres my girl all right hold on one second there we go whats that face for oh myoh my god cece no no no no not on the dress cece stop  ,7,7
40876,Pam, seeing jim come in with cece wearing an old tshirt what,7,7
40877,Jim, what,7,7
40878,Pam, honey no,7,7
40879,Jim, yes,7,7
40880,Pam, no no,7,7
40881,Jim, this is happening,7,7
40882,Pam, we have an extra outfit in the bag,7,7
40883,Jim, no theres no extra outfit in the bag,7,7
40884,Pam, you said you checked it,7,7
40885,Jim, i did say that,7,7
40887,Michael, jim and pam and cece really seem to be clicking they are totally gelling its as if they leave my office and they go to another office that sells happiness and good for them thats great because you know the paper industrys not gonna last forever  ,7,7
40889,Jim, mm no wrong on both counts  ,7,7
40890,Jim, okay a halbert and b i think a more appropriate statement would be the halberts are hosting an intimate reception for their invited guests  ,7,7
40893,Dwight, opus dei,7,7
40895,Michael, good morning,7,7
40897,Michael, good morning,7,7
40899,Dwight, shh shh shh  ,7,7
40900,Michael, walking around and greeting people how are you good morning good morning ,7,7
40902,Michael, i am feeling this call it the holy spirit or the passion of the christ i am loving these people  ,7,7
40903,Jim, hey,7,7
40905,Jim, oh well dave is an adorable baby,7,7
40907,Jim, yeah doug walks away,7,7
40908,Pam, wow,7,7
40910,Pam, we just had to add a few more tables we werent expecting this many people,7,7
40912,Pam, nope and were gonna need a loaves and fishes kind of miracle to feed em all,7,7
40914,Pam, to cece hm dont listen to her shes just jealous cause she doesnt get to come home to someone as cute as you,7,7
40915,Jim, huh you think she is jealous about having a baby,7,7
40916,Pam, i dont know im just hungry,7,7
40917,Jim, okay well you know what everybodys hungry pam looks at jim sorry i think im just hungry  ,7,7
40918,Michael, oh after you,7,7
40920,Michael, no i insist after me,7,7
40922,Michael, thank you you too  ,7,7
40925,Michael, you know what guys lets just enjoy lunch,7,7
40932,Michael, shh  ,7,7
40934,Michael, no,7,7
40936,Dwight, greg hello its dwight from the vestibule you want to know my eleventh commandment i will not be undersold,7,7
40937,Michael, overhearing dwights conversation hey dwight dwight hey,7,7
40938,Dwight, i am ready to love thy neighbor with these kind of discounts,7,7
40939,Michael, are you kidding me stop it,7,7
40940,Dwight, ill call you back  ,7,7
40942,Andy, what if the moon was your car and jupiter was your hair brush,7,7
40943,Michael, shh,7,7
40945,Pam, sighs cece went down,7,7
40947,Jim, scones,7,7
40949,Pam, well if it makes you feel better i didnt get one either,7,7
40951,Pam, who the heck was that,7,7
40952,Jim, i think that was sconesy cider noted baptism reception critic,7,7
40953,Pam, we need more food ill go get some subs and sodas,7,7
40954,Jim, all right and cider  ,7,7
40955,Michael, pointing to group of young adults laughing look at that look at that thats fun we need to do stuff together outside of work lets go help africa lets go build an airport well start small well have a car wash well send some cheerleaders to regionals,7,7
40958,Michael, yeah well thats just a pickup scene okay we dont have to volunteer but i think we should hang out more together,7,7
40960,Michael, look at these people these are churchgoing people and they know how to party,7,7
40962,Michael, well its its,7,7
40964,Michael, no okay you know what this is inappropriate what is wrong with you guys what is wrong with you what is so horrible about wanting to get together and do something nice why did you guys even come today whats so great about your lives that you think youre better than everybody else that you can make fun of everybody else youre mean youre mean girls like the movie mean girls and kevin and stanley if you dont stop worrying so much about what youre gonna put in your gullet youre gonna die in about a month  ,7,7
